Source,Kategori,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Aksesoris,Anting Emas Tindik Korean Style Heera Gold 10K Semar Nusantara,anting emas,anting emas tindik korean style heera gold k semar nusantara,anting emas tindik korean style heera gold semar nusantara,anting emas tindik korean style heera gold mar nusantara,10.0,9.0,1.0,10.0
Shopee,Aksesoris,Cincin Emas Valleria Leaf Gold Ring - Toko Emas Gadjah,cincin emas,cincin emas valleria leaf gold ring toko emas gadjah,cincin emas valleria leaf gold ring emas gadjah,cincin emas valleria leaf gold ring emas gadjah,10.0,8.0,2.0,20.0
Shopee,Aksesoris,Gelang Emas Rantai 10K Polos J5 Ismoyo,gelang emas,gelang emas rantai k polos j ismoyo,gelang emas rantai ismoyo,gelang emas rantai ismoyo,7.0,4.0,3.0,42.9
Shopee,Aksesoris,"Anting Perak Asli Silver 925 Lapis Emas Asli Anting Desi Model Diamoad 0,5 - 3 gram - Anting Anti Karat - Perhiasan Wanita",anting perak,anting perak asli silver lapis emas asli anting desi model diamoad gram anting anti karat perhiasan wanita,anting perak silver lapis emas anting desi diamoad anting anti karat perhiasan,anting perak silver lapis emas anting desi diamoad anting anti karat hias,23.0,12.0,11.0,47.8
Shopee,Aksesoris,Cincin Emas Aurel Cute Gold - Toko Emas Gadjah,cincin emas,cincin emas aurel cute gold toko emas gadjah,cincin emas aurel cute gold emas gadjah,cincin emas aurel cute gold emas gadjah,9.0,7.0,2.0,22.2
Shopee,Aksesoris,Cincin Emas Twisty - Cincin Emas Ranting Dedaun - Toko Emas Gadjah,cincin emas,cincin emas twisty cincin emas ranting dedaun toko emas gadjah,cincin emas twisty cincin emas ranting dedaun emas gadjah,cincin emas twisty cincin emas ranting dedaun emas gadjah,12.0,9.0,3.0,25.0
Shopee,Aksesoris,Kalung Emas Villia Round Gold 10K Semar Nusantara,kalung emas,kalung emas villia round gold k semar nusantara,kalung emas villia round gold semar nusantara,kalung emas villia round gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Rantai Extention Kalung Gelang Gold 10K Semar Nusantara,kalung gelang,rantai extention kalung gelang gold k semar nusantara,rantai extention kalung gelang gold semar nusantara,rantai extention kalung gelang gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Anting Tindik Emas Little Izzy Huggies Gold 10K Semar Nusantara,tindik emas,anting tindik emas little izzy huggies gold k semar nusantara,anting tindik emas little izzy huggies gold semar nusantara,anting tindik emas little izzy huggies gold mar nusantara,10.0,9.0,1.0,10.0
Shopee,Aksesoris,Gelang Tali Kombinasi Emas Alana Jee Dewasa J5 Ismoyo,gelang emas,gelang tali kombinasi emas alana jee dewasa j ismoyo,gelang tali kombinasi emas alana jee ismoyo,gelang tali kombinasi emas alana jee ismoyo,9.0,7.0,2.0,22.2
Shopee,Aksesoris,Gelang Tali Serut Kombinasi Emas Alana BTPU J5 Ismoyo,gelang emas,gelang tali serut kombinasi emas alana btpu j ismoyo,gelang tali serut kombinasi emas alana btpu ismoyo,gelang tali serut kombinasi emas alana btpu ismoyo,9.0,8.0,1.0,11.1
Shopee,Aksesoris,Cincin Emas Solitaire Anada Gold 10K Semar Nusantara,cincin emas,cincin emas solitaire anada gold k semar nusantara,cincin emas solitaire anada gold semar nusantara,cincin emas solitaire anada gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Gelang Tali Emas Kombinasi Ilusa J5 Ismoyo Elegan,gelang emas,gelang tali emas kombinasi ilusa j ismoyo elegan,gelang tali emas kombinasi ilusa ismoyo elegan,gelang tali emas kombinasi ilusa ismoyo elegan,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Cincin Emas Aozora Gold 10K Semar Nusantara,cincin emas,cincin emas aozora gold k semar nusantara,cincin emas aozora gold semar nusantara,cincin emas aozora gold mar nusantara,7.0,6.0,1.0,14.3
Shopee,Aksesoris,Gelang Emas Kosongan Minimalis - Toko Emas Gadjah,gelang emas,gelang emas kosongan minimalis toko emas gadjah,gelang emas kosongan minimalis emas gadjah,gelang emas kosong minimal emas gadjah,8.0,6.0,2.0,25.0
Shopee,Aksesoris,Bros Brooch seri Ring Cincin Hijab Jilbab Fashion Modern Mewah Multi Model,bros brooch,bros brooch seri ring cincin hijab jilbab fashion modern mewah multi model,bros brooch seri ring cincin hijab jilbab multi,bros brooch seri ring cincin hijab jilbab multi,12.0,8.0,4.0,33.3
Shopee,Aksesoris,Cincin Emas Pipa Kaca Gold 10K Cincin Nikah Semar Nusantara,cincin emas,cincin emas pipa kaca gold k cincin nikah semar nusantara,cincin emas pipa kaca gold cincin nikah semar nusantara,cincin emas pipa kaca gold cincin nikah mar nusantara,10.0,9.0,1.0,10.0
Shopee,Aksesoris,Bros Brooch Dada Kutu Baru Adat Susun Jurai Untuk Kebaya Pengantin Warna Gold Silver Multiwarna,bros brooch,bros brooch dada kutu baru adat susun jurai untuk kebaya pengantin warna gold silver multiwarna,bros brooch dada kutu adat susun jurai kebaya pengantin gold silver multiwarna,bros brooch dada kutu adat susun jurai kebaya pengantin gold silver multiwarna,15.0,12.0,3.0,20.0
Shopee,Aksesoris,Bros Kebaya Perak Etnik Campuran Mutiara Zircon,bros kebaya,bros kebaya perak etnik campuran mutiara zircon,bros kebaya perak etnik campuran mutiara zircon,bros kebaya perak etnik campur mutiara zircon,7.0,7.0,0.0,0.0
Shopee,Aksesoris,Kalung Emas Ghava Round Gold 10K Semar Nusantara,kalung emas,kalung emas ghava round gold k semar nusantara,kalung emas ghava round gold semar nusantara,kalung emas ghava round gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Grosir Perhiasan Perak Murni,perhiasan perak,grosir perhiasan perak murni,perhiasan perak murni,hias perak murni,4.0,3.0,1.0,25.0
Shopee,Aksesoris,Cincin Emas Korea Style Lissa Ring Gold 10K Semar Nusantara,cincin emas,cincin emas korea style lissa ring gold k semar nusantara,cincin emas korea style lissa ring gold semar nusantara,cincin emas korea style lissa ring gold mar nusantara,10.0,9.0,1.0,10.0
Shopee,Aksesoris,Hiasan aksesoris mahkota plastik peti mati jenazah,mahkota plastik,hiasan aksesoris mahkota plastik peti mati jenazah,hiasan aksesoris mahkota plastik peti mati jenazah,hias aksesoris mahkota plastik peti mati jenazah,7.0,7.0,0.0,0.0
Shopee,Aksesoris,CC listring BEST SELLER,celana listring,cc listring best seller,cc listring,cc listring,4.0,2.0,2.0,50.0
Shopee,Aksesoris,Gelang Emas Charlotte Bangle Gold 10K Semar Nusantara,gelang emas,gelang emas charlotte bangle gold k semar nusantara,gelang emas charlotte bangle gold semar nusantara,gelang emas charlotte bangle gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Anting Tindik Emas Little Izzy Huggies White Gold 10K Semar Nusantara,anting tindik emas,anting tindik emas little izzy huggies white gold k semar nusantara,anting tindik emas little izzy huggies white gold semar nusantara,anting tindik emas little izzy huggies white gold mar nusantara,11.0,10.0,1.0,9.1
Shopee,Aksesoris,Member Card Semar Nusantara,member card,member card semar nusantara,member card semar nusantara,member card mar nusantara,4.0,4.0,0.0,0.0
Shopee,Aksesoris,Pesanan ganjelan cincin,cincin,pesanan ganjelan cincin,pesanan ganjelan cincin,pesan ganjelan cincin,3.0,3.0,0.0,0.0
Shopee,Aksesoris,Link Full 100-250K Emas Perak,cincin emas perak,link full k emas perak,link emas perak,link emas perak,5.0,3.0,2.0,40.0
Shopee,Aksesoris,Gelang Emas Tali Plat Waru Kuwung Polos Fashion - Toko Emas Gadjah,gelang emas,gelang emas tali plat waru kuwung polos fashion toko emas gadjah,gelang emas tali plat waru kuwung emas gadjah,gelang emas tali plat waru kuwung emas gadjah,12.0,8.0,4.0,33.3
Shopee,Aksesoris,Cincin Emas Slavina 10K Semar Nusantara 0.4-0.6gr,cincin emas,cincin emas slavina k semar nusantara gr,cincin emas slavina semar nusantara,cincin emas slavina mar nusantara,7.0,5.0,2.0,28.6
Shopee,Aksesoris,Giwang tindik emas muda,tindik emas,giwang tindik emas muda,giwang tindik emas,giwang tindik emas,4.0,3.0,1.0,25.0
Shopee,Aksesoris,Gelang Tali Kristal Minnie Emas Charm Imut - Toko Emas Gadjah,gelang minnie,gelang tali kristal minnie emas charm imut toko emas gadjah,gelang tali kristal minnie emas charm emas gadjah,gelang tali kristal minnie emas charm emas gadjah,11.0,8.0,3.0,27.3
Shopee,Aksesoris,Liontin Huruf Gelang Nama Kecil Inisial Gold Rosegold Charm Wanita Simple,liontin,liontin huruf gelang nama kecil inisial gold rosegold charm wanita simple,liontin huruf gelang nama inisial gold rosegold charm simple,liontin huruf gelang nama inisial gold rosegold charm simple,11.0,9.0,2.0,18.2
Shopee,Aksesoris,Wigcap Wig Cap Hair Net Jaring Wig dengan kemasan murah meriah,wig cap,wigcap wig cap hair net jaring wig dengan kemasan murah meriah,wigcap wig cap hair jaring wig meriah,wigcap wig cap hair jaring wig riah,11.0,7.0,4.0,36.4
Shopee,Aksesoris,anting toge karakter emas kadar 375 / 8k,anting toge,anting toge karakter emas kadar k,anting toge karakter emas kadar,anting toge karakter emas kadar,8.0,5.0,3.0,37.5
Shopee,Aksesoris,Cetak Pin Peniti Custom 58 mm Hitam termurah / Pin Peniti Custom semua desain,pin peniti custom,cetak pin peniti custom mm hitam termurah pin peniti custom semua desain,cetak pin peniti custom pin peniti custom desain,cetak pin peniti custom pin peniti custom desain,14.0,8.0,6.0,42.9
Shopee,Aksesoris,Kalung Emas Polos Santa Pria / Wanita J5 Ismoyo,kalung emas,kalung emas polos santa pria wanita j ismoyo,kalung emas santa ismoyo,kalung emas santa ismoyo,9.0,4.0,5.0,55.6
Shopee,Aksesoris,"Pin Custom Desain ukuran 2 cm 2,5 cm 3 cm 3,5 cm 4 cm 4,5 cm 5 cm 5,5 cm 6 cm (Request Ukuran yang mendekati)",pin custom,pin custom desain ukuran cm cm cm cm cm cm cm cm cm request ukuran yang mendekati,pin custom desain request mendekati,pin custom desain request dekat,26.0,5.0,21.0,80.8
Shopee,Aksesoris,Kalung Perak Wanita Silver Asli 925 Lapis Emas Putih Cassandra Liontin Desi - Kalung Wanita Anti Karat - Perhiasan,kalung perak,kalung perak wanita silver asli lapis emas putih cassandra liontin desi kalung wanita anti karat perhiasan,kalung perak silver lapis emas cassandra liontin desi kalung anti karat perhiasan,kalung perak silver lapis emas cassandra liontin desi kalung anti karat hias,19.0,12.0,7.0,36.8
Shopee,Aksesoris,Cincin Emas Spring Sunlight Gold 10K Semar Nusantara,cincin emas,cincin emas spring sunlight gold k semar nusantara,cincin emas spring sunlight gold semar nusantara,cincin emas spring sunlight gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Gelang Emas Rantai Frisly Chain Gold 10K Semar Nusantara,gelang emas,gelang emas rantai frisly chain gold k semar nusantara,gelang emas rantai frisly chain gold semar nusantara,gelang emas rantai frisly chain gold mar nusantara,9.0,8.0,1.0,11.1
Shopee,Aksesoris,Paku/Skrup Salib Peti Jenazah Alumunium 11x5 Cm,paku skrup,pakuskrup salib peti jenazah alumunium x cm,pakuskrup salib peti jenazah alumunium,pakuskrup salib peti jenazah alumunium,7.0,5.0,2.0,28.6
Shopee,Aksesoris,Cincin Emas List Ring White Gold 10K Semar Nusantara,cincin emas,cincin emas list ring white gold k semar nusantara,cincin emas list ring white gold semar nusantara,cincin emas list ring white gold mar nusantara,9.0,8.0,1.0,11.1
Shopee,Aksesoris,Kalung Emas Milonika Shiny Gold 10K Semar Nusantara,kalung emas,kalung emas milonika shiny gold k semar nusantara,kalung emas milonika shiny gold semar nusantara,kalung emas milonika shiny gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,KL Rante Polos Paperclip Emas Vintage,kl rante paperclip,kl rante polos paperclip emas vintage,kl rante paperclip emas vintage,kl rante paperclip emas vintage,6.0,5.0,1.0,16.7
Shopee,Aksesoris,Gelang Emas Anak Candy Pop - Plat Emas Panjang Bisa Custom Tulisan - Gelang Tali Emas - Toko Emas Gadjah,gelang emas,gelang emas anak candy pop plat emas panjang bisa custom tulisan gelang tali emas toko emas gadjah,gelang emas candy pop plat emas custom tulisan gelang tali emas emas gadjah,gelang emas candy pop plat emas custom tulis gelang tali emas emas gadjah,20.0,13.0,7.0,35.0
Shopee,Aksesoris,Kalung Emas Milonika polos Gold 10K Semar Nusantara,kalung emas,kalung emas milonika polos gold k semar nusantara,kalung emas milonika gold semar nusantara,kalung emas milonika gold mar nusantara,8.0,6.0,2.0,25.0
Shopee,Aksesoris,"gelang free cincin terbuat dari koin asli tahun 1991-1992 tidak muda luntur,gelang titanium asli anti luntur anti karat,perhiasan wanita import,gelang cv",gelang koin,gelang free cincin terbuat dari koin asli tahun tidak muda lunturgelang titanium asli anti luntur anti karatperhiasan wanita importgelang cv,gelang cincin koin lunturgelang titanium anti luntur anti karatperhiasan importgelang cv,gelang cincin koin lunturgelang titanium anti luntur anti karatperhiasan importgelang cv,21.0,11.0,10.0,47.6
Shopee,Aksesoris,Hyl Jewelry 281N Kalung Titanium Wanita Karat Emas Silver Asli Panjang Muda Dan Anti Luntur,kalung,hyl jewelry n kalung titanium wanita karat emas silver asli panjang muda dan anti luntur,hyl jewelry kalung titanium karat emas silver anti luntur,hyl jewelry kalung titanium karat emas silver anti luntur,15.0,9.0,6.0,40.0
Shopee,Aksesoris,Cincin Emas Arsir Polos Gold 10K Cincin Nikah Semar Nusantara,cincin emas,cincin emas arsir polos gold k cincin nikah semar nusantara,cincin emas arsir gold cincin nikah semar nusantara,cincin emas arsir gold cincin nikah mar nusantara,10.0,8.0,2.0,20.0
Shopee,Aksesoris,P Orderan Spesial Ring Satu Baru,ring,p orderan spesial ring satu baru,orderan ring,order ring,6.0,2.0,4.0,66.7
Shopee,Aksesoris,Cincin Emas Kylie Zig Zag Gold 10K Semar Nusantara,cincin emas,cincin emas kylie zig zag gold k semar nusantara,cincin emas kylie zig zag gold semar nusantara,cincin emas kylie zig zag gold mar nusantara,9.0,8.0,1.0,11.1
Shopee,Aksesoris,Cincin Emas Agape Love Gold 10K Semar Nusantara,cincin emas,cincin emas agape love gold k semar nusantara,cincin emas agape love gold semar nusantara,cincin emas agape love gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Gelang Tali Emas Cade Kadar 10 Karat Toko Mas Jawa,gelang emas,gelang tali emas cade kadar karat toko mas jawa,gelang tali emas cade kadar karat mas jawa,gelang tali emas cade kadar karat mas jawa,10.0,8.0,2.0,20.0
Shopee,Aksesoris,GELANG TANGAN GREEN DRAGON SINGLE SLIDER UNISEX,gelang tangan,gelang tangan green dragon single slider unisex,gelang tangan green dragon single slider unisex,gelang tangan green dragon single slider unisex,7.0,7.0,0.0,0.0
Shopee,Aksesoris,Gelang Emas Fancy Love My Letter Bulat Gold 10K Semar Nusantara,gelang emas,gelang emas fancy love my letter bulat gold k semar nusantara,gelang emas fancy love my letter gold semar nusantara,gelang emas fancy love my letter gold mar nusantara,11.0,9.0,2.0,18.2
Shopee,Aksesoris,Charm epoxy random warna tidak bisa pilih warna /liontin gelang kalung gaya korea/Liontin Epoxy,liontin epoxy,charm epoxy random warna tidak bisa pilih warna liontin gelang kalung gaya korealiontin epoxy,charm epoxy liontin gelang kalung korealiontin epoxy,charm epoxy liontin gelang kalung korealiontin epoxy,14.0,7.0,7.0,50.0
Shopee,Aksesoris,Cincin Emas Clarina Leaf Gold 10K Semar Nusantara,cincin emas,cincin emas clarina leaf gold k semar nusantara,cincin emas clarina leaf gold semar nusantara,cincin emas clarina leaf gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Gelang Emas Sangat Ringan Model Siem ( 6k - 8 K ) - Toko Emas Gadjah,gelang emas,gelang emas sangat ringan model siem k k toko emas gadjah,gelang emas siem emas gadjah,gelang emas siem emas gadjah,16.0,5.0,11.0,68.8
Shopee,Aksesoris,Pin Logo Custom Desain Request Logo Bisa Bawa Gambar Sendiri TANPA PENITI Toko Galeriapati,pin logo,pin logo custom desain request logo bisa bawa gambar sendiri tanpa peniti toko galeriapati,pin logo custom desain request logo bawa gambar peniti galeriapati,pin logo custom desain request logo bawa gambar peniti galeriapati,14.0,10.0,4.0,28.6
Shopee,Aksesoris,Cincin Emas List Ring Solitaire Batu Putih 10K Semar Nusantara,cincin emas,cincin emas list ring solitaire batu putih k semar nusantara,cincin emas list ring solitaire batu semar nusantara,cincin emas list ring solitaire batu mar nusantara,10.0,8.0,2.0,20.0
Shopee,Aksesoris,VERTICAL BLINDS - Dimout (80%) - Tirai Kantor Minimalist - Tirai Vertical - Sharp Point,tirai vertikal,vertical blinds dimout tirai kantor minimalist tirai vertical sharp point,vertical blinds dimout tirai kantor minimalist tirai vertical sharp point,vertical blinds dimout tirai kantor minimalist tirai vertical sharp point,15.0,10.0,5.0,33.3
Shopee,Aksesoris,Gelang Tali Emas Baby Koi Gold 23K Gold Semar Nusantara,gelang emas,gelang tali emas baby koi gold k gold semar nusantara,gelang tali emas baby koi gold gold semar nusantara,gelang tali emas baby koi gold gold mar nusantara,10.0,9.0,1.0,10.0
Shopee,Aksesoris,"KATALOG II ---- 5 CM Tassel Benang Halus, Rumbai, Aksesoris",tassel benang,katalog ii cm tassel benang halus rumbai aksesoris,katalog ii tassel benang rumbai aksesoris,katalog ii tassel benang rumbai aksesoris,10.0,6.0,4.0,40.0
Shopee,Aksesoris,Botol Foamer 100ml dan 60ml Botol Putih Foamer,botol foamer,botol foamer ml dan ml botol putih foamer,foamer foamer,foamer foamer,8.0,2.0,6.0,75.0
Shopee,Aksesoris,Gelang Tali Emas Kristal Kadar 10K Toko Mas Jawa,gelang emas,gelang tali emas kristal kadar k toko mas jawa,gelang tali emas kristal kadar mas jawa,gelang tali emas kristal kadar mas jawa,9.0,7.0,2.0,22.2
Shopee,Aksesoris,Cincin Emas Jeslyn Leaf Gold 10K Semar Nusantara,cincin emas,cincin emas jeslyn leaf gold k semar nusantara,cincin emas jeslyn leaf gold semar nusantara,cincin emas jeslyn leaf gold mar nusantara,8.0,7.0,1.0,12.5
Shopee,Aksesoris,Giwang Emas Toge Baby - Anting Emas Loop Anak - Toko Emas Gadjah,gelang emas,giwang emas toge baby anting emas loop anak toko emas gadjah,giwang emas toge baby anting emas loop emas gadjah,giwang emas toge baby anting emas loop emas gadjah,13.0,9.0,4.0,30.8
Shopee,Aksesoris,Cincin Emas Simple Twist Rose White Gold 10K Semar Nusantara,cincin emas,cincin emas simple twist rose white gold k semar nusantara,cincin emas simple twist rose white gold semar nusantara,cincin emas simple twist rose white gold mar nusantara,10.0,9.0,1.0,10.0
Shopee,Aksesoris,Gelang Emas Tangan Wanita Stecy Gold 10K Semar Nusantara,gelang emas,gelang emas tangan wanita stecy gold k semar nusantara,gelang emas tangan stecy gold semar nusantara,gelang emas tangan stecy gold mar nusantara,9.0,7.0,2.0,22.2
